time,tick,entity,kind,alive,state,phase,transition,x,y,z,minY,height,clipSeconds
5.1000,152,1,ForestGuardian,True,-2089788878,1.9602,True,5.0000,0.0000,3.3559,-0.1719,2.4783,5.3333
5.1333,153,1,ForestGuardian,True,-2089788878,1.9664,True,5.0000,0.0000,3.4001,-0.1467,2.4293,5.3333
5.1667,154,1,ForestGuardian,True,842034103,0.2143,False,5.0000,0.0000,3.4308,-0.1460,2.4325,0.4667
5.2000,155,1,ForestGuardian,True,842034103,0.2857,False,5.0000,0.0000,3.4520,-0.1474,2.3227,0.4667
5.2333,156,1,ForestGuardian,True,842034103,0.3571,False,5.0000,0.0000,3.4668,-0.1475,2.2253,0.4667
5.2667,157,1,ForestGuardian,True,842034103,0.4286,False,5.0000,0.0000,3.4770,-0.1504,2.2095,0.4667
5.3000,158,1,ForestGuardian,True,842034103,0.5000,False,5.0000,0.0000,3.4840,-0.1508,2.2043,0.4667
5.3333,159,1,ForestGuardian,True,842034103,0.5714,False,5.0000,0.0000,3.4889,-0.1481,2.2164,0.4667
5.3667,160,1,ForestGuardian,True,842034103,0.6429,False,5.0000,0.0000,3.4923,-0.1470,2.2327,0.4667
5.4000,161,1,ForestGuardian,True,842034103,0.7143,False,5.0000,0.0000,3.4947,-0.1469,2.2449,0.4667
5.4333,162,1,ForestGuardian,True,842034103,0.7857,False,5.0000,0.0000,3.4963,-0.1469,2.2491,0.4667
5.4667,163,1,ForestGuardian,True,842034103,0.8571,True,5.0000,0.0000,3.4974,-0.1719,2.3129,0.4667
5.5000,164,1,ForestGuardian,True,842034103,0.9286,True,5.0000,0.0000,3.4982,-0.1808,2.4018,0.4667
5.5333,165,1,ForestGuardian,True,842034103,1.0000,True,5.0000,0.0000,3.4988,-0.1761,2.4485,0.4667
5.5667,166,1,ForestGuardian,True,842034103,1.0714,True,5.0000,0.0000,3.4992,-0.1707,2.4685,0.4667
5.6000,167,1,ForestGuardian,True,-2089788878,0.0300,False,5.0000,0.0000,3.4994,-0.1677,2.4745,5.3333
5.6333,168,1,ForestGuardian,True,-2089788878,0.0362,False,5.0000,0.0000,3.4996,-0.1678,2.4749,5.3333
5.6667,169,1,ForestGuardian,True,-2089788878,0.0425,False,5.0000,0.0000,3.4997,-0.1679,2.4753,5.3333
5.7000,170,1,ForestGuardian,True,-2089788878,0.0487,False,5.0000,0.0000,3.4998,-0.1681,2.4756,5.3333
5.7333,171,1,ForestGuardian,True,-2089788878,0.0550,False,5.0000,0.0000,3.4999,-0.1682,2.4759,5.3333
5.7667,172,1,ForestGuardian,True,-2089788878,0.0612,False,5.0000,0.0000,3.4999,-0.1684,2.4762,5.3333
5.8000,173,1,ForestGuardian,True,-2089788878,0.0675,False,5.0000,0.0000,3.4999,-0.1687,2.4769,5.3333
