time,tick,state,phase,transition,playback,moveX,moveY,rootX,rootY,rootZ,yaw,leftX,leftY,leftZ,rightX,rightY,rightZ,hipsYaw,turnPhase,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ
2.966667,88,RelaxedIdle_v5,0.323840,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,149.317400,0.000000,5.263302,0.423665,5.134073,4.899954,0.399351,4.916268
3.000000,89,RelaxedIdle_v5,0.327520,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,149.786600,0.000000,5.271973,0.421284,5.132047,4.905191,0.396109,4.914258
3.033333,90,RelaxedIdle_v5,0.331200,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,150.275800,0.000000,5.280398,0.418419,5.129286,4.910619,0.392188,4.910473
3.066667,91,RelaxedIdle_v5,0.334880,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,150.663300,0.000000,5.287885,0.415432,5.126319,4.915754,0.388001,4.905866
3.100000,92,RelaxedIdle_v5,0.338560,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,150.852300,0.000000,5.293849,0.412614,5.123263,4.920046,0.384020,4.901017
3.133333,93,RelaxedIdle_v5,0.342240,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,150.877200,0.000000,5.297518,0.410387,5.120289,4.922885,0.380836,4.896402
3.166667,94,RelaxedIdle_v5,0.345920,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,150.772100,0.000000,5.298508,0.409218,5.118002,4.923865,0.379027,4.892657
3.200000,95,RelaxedIdle_v5,0.349600,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,150.571100,0.000000,5.297186,0.408950,5.116134,4.923317,0.378358,4.889458
3.233333,96,RelaxedIdle_v5,0.353280,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773264,0.019278,4.810524,150.308600,0.000000,5.293030,0.409901,5.115152,4.920797,0.379343,4.887389
3.266667,97,RelaxedIdle_v5,0.356960,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210886,4.773263,0.019278,4.810524,150.018800,0.000000,5.286524,0.412001,5.115592,4.916792,0.381787,4.886943
3.300000,98,RelaxedIdle_v5,0.360640,0,0.000000,0.000000,1.000000,5.000000,0.000000,5.000000,90.000000,5.354713,0.006439,5.210887,4.773264,0.019278,4.810524,149.736100,0.000000,5.277838,0.415164,5.117891,4.911553,0.385540,4.888460
