time,tick,entity,kind,alive,state,phase,transition,x,y,z,minY,height,clipSeconds
0.5417,15,3,ForestGuardian,True,-2089788878,0.8787,False,7.4511,0.0000,3.6241,-0.1710,2.4940,5.3333
0.5500,16,1,ForestGuardian,True,-2089788878,0.4625,False,6.4526,0.0000,5.0000,-0.1663,2.4941,5.3333
0.5500,16,2,ForestGuardian,True,-2089788878,0.9540,False,7.4511,0.0000,6.3759,-0.1683,2.4797,5.3333
0.5500,16,3,ForestGuardian,True,-2089788878,0.8803,False,7.4511,0.0000,3.6241,-0.1710,2.4939,5.3333
0.5583,16,1,ForestGuardian,True,-2089788878,0.4641,False,6.4526,0.0000,5.0000,-0.1664,2.4943,5.3333
0.5583,16,2,ForestGuardian,True,-2089788878,0.9556,False,7.4511,0.0000,6.3759,-0.1682,2.4793,5.3333
0.5583,16,3,ForestGuardian,True,-2089788878,0.8818,False,7.4511,0.0000,3.6241,-0.1710,2.4937,5.3333
0.5667,16,1,ForestGuardian,True,-2089788878,0.4656,False,6.4526,0.0000,5.0000,-0.1664,2.4945,5.3333
0.5667,16,2,ForestGuardian,True,-2089788878,0.9571,False,7.4511,0.0000,6.3759,-0.1682,2.4790,5.3333
0.5667,16,3,ForestGuardian,True,-2089788878,0.8834,False,7.4511,0.0000,3.6241,-0.1711,2.4936,5.3333
0.5750,16,1,ForestGuardian,True,-2089788878,0.4672,False,6.4526,0.0000,5.0000,-0.1665,2.4947,5.3333
0.5750,16,2,ForestGuardian,True,-2089788878,0.9587,False,7.4511,0.0000,6.3759,-0.1681,2.4786,5.3333
0.5750,16,3,ForestGuardian,True,-2089788878,0.8850,False,7.4511,0.0000,3.6241,-0.1711,2.4934,5.3333
0.5833,17,1,ForestGuardian,True,-2089788878,0.4688,False,6.4526,0.0000,5.0000,-0.1665,2.4948,5.3333
0.5833,17,2,ForestGuardian,True,-2089788878,0.9603,False,7.4511,0.0000,6.3759,-0.1680,2.4783,5.3333
0.5833,17,3,ForestGuardian,True,-2089788878,0.8865,False,7.4511,0.0000,3.6241,-0.1711,2.4932,5.3333
0.5917,17,1,ForestGuardian,True,-2089788878,0.4703,False,6.4526,0.0000,5.0000,-0.1666,2.4950,5.3333
0.5917,17,2,ForestGuardian,True,-2089788878,0.9618,False,7.4511,0.0000,6.3759,-0.1680,2.4780,5.3333
